seconds,utilization (KB),
5364,41376408,
5367,41818836,
5370,41605484,
5373,41522396,
5376,41914132,
5379,42149484,
5382,42790656,
5385,43195840,
5388,43235456,
5391,43319324,
5394,43652632,
5397,44130444,
5400,44050672,
5403,44273496,
5406,44649128,
5409,44395832,
5412,44840044,
5415,45078856,
5418,45372908,
5421,45513060,
5424,45782648,
5427,45893740,
5430,45897620,
5433,46259408,
5436,46737796,
5439,47005420,
5442,46708372,
5445,46796868,
5448,47277932,
5451,47644120,
5454,47790792,
5457,48245212,
5460,48215096,
5463,48535356,
5466,48726740,
5469,48989948,
5472,49330168,
5475,49351068,
5478,49357368,
5481,49826416,
5484,50079280,
5487,50098208,
5490,50239512,
5493,50769232,
5496,50954744,
5499,51045936,
5502,51054228,
5505,51577020,
5508,52178788,
5511,52415832,
5514,51938468,
5517,52261376,
5520,52744076,
5523,53193140,
5526,53133904,
5529,53421124,
5532,53592776,
5535,53842192,
5538,54186028,
5541,54306464,
5544,55080120,
5547,55546176,
5550,55141080,
5553,55116124,
5556,55334476,
5559,55578200,
5562,56062232,
5565,56376128,
5568,56366692,
5571,56767952,
5574,56783268,
5577,57162644,
5580,57077568,
5583,57542148,
5586,57839716,
5589,57961196,
5592,58303380,
5595,58299032,
5598,58424180,
5601,58898428,
5604,58755096,
5607,59098612,
5610,59320468,
5613,59640036,
5616,60038288,
5619,60457164,
5622,60545648,
5625,60419228,
5628,60992700,
5631,61111080,
5634,61432252,
5637,61491916,
5640,61608220,
5643,62014336,
5646,62116908,
5649,62499064,
5652,62624740,
5655,62959164,
5658,62911704,
5661,62736852,
5664,63220172,
5667,63135880,
5670,63481540,
5673,63519240,
5676,63816616,
5679,64370504,
5682,64287596,
5685,64897684,
5688,64894048,
5691,65134704,
5694,65656980,
5697,65455232,
5700,65299656,
5703,65654172,
5706,65647960,
5709,65631844,
5712,65671548,
5715,65459872,
5718,65418796,
5721,65552476,
5724,65533232,
5727,65480992,
5730,64972432,
5733,65160212,
5736,65531880,
5739,65684924,
5742,65417928,
5745,64975792,
5748,65480188,
5751,65625796,
5754,65404384,
5757,65523604,
5760,65540076,
5763,65686736,
5766,65656368,
5769,65494276,
5772,65667820,
5775,65543640,
5778,65456508,
5781,65376944,
5784,65336224,
5787,65410228,
5790,65531440,
5793,65654048,
5796,65513196,
5799,65674380,
5802,65274964,
5805,65368056,
5808,65678920,
5811,65650224,
5814,65551480,
5817,65670504,
5820,65509348,
5823,65439940,
5826,65672536,
5829,65447104,
5832,65545308,
5835,65663780,
5838,65649924,
5841,65365840,
5844,65291240,
5847,65419808,
5850,65671408,
5853,65540956,
5856,65526568,
5859,65309380,
5862,65589960,
5865,65669856,
5868,65512812,
5871,65224504,
5874,65506088,
5877,65251184,
5880,65666156,
5883,65574364,
5886,65648548,
5889,65673908,
5892,65489824,
5895,65200080,
5898,65328984,
5901,65678112,
5904,65656316,
5907,65665732,
5910,65396144,
5913,65284304,
5916,65417132,
5919,65624012,
5922,65663196,
5925,65588520,
5928,65458812,
5931,65198692,
5934,65108100,
5937,65481052,
5940,65643748,
5943,65398808,
5946,65456688,
5949,65194376,
5952,65677172,
5955,65518972,
5958,65473696,
5961,65175856,
5964,65579420,
5967,65670564,
5970,65556488,
5973,65672848,
5976,65432584,
5979,65450432,
5982,65676220,
5985,65090044,
5988,65439492,
5991,65675932,
5994,65603256,
5997,65171632,
6000,65417848,
6003,65490912,
6006,65562216,
6009,65530192,
6012,65529628,
6015,65354412,
6018,65659684,
6021,65677240,
6024,65366368,
6027,65664448,
6030,65418008,
6033,65096216,
6036,65087272,
6039,65460040,
6042,65610756,
6045,65513572,
6048,65573312,
6051,65646924,
6054,65391636,
6057,65349264,
6060,65456904,
6063,65659788,
6066,65687444,
6069,65342656,
6072,64910096,
6075,65412812,
6078,65622764,
6081,65445760,
6084,65652280,
6087,65101684,
6090,65686816,
6093,65671176,
6096,65248248,
6099,65550860,
6102,65651796,
6105,65654928,
6108,65510000,
6111,65426484,
6114,65464704,
6117,65656424,
6120,65496940,
6123,65267912,
6126,65017948,
6129,64943316,
6132,65260536,
6135,65566884,
6138,65678604,
6141,65181112,
6144,65390984,
6147,65664084,
6150,65373612,
6153,65657960,
6156,65396000,
6159,64953740,
6162,65547376,
6165,65499676,
6168,65635908,
6171,65601372,
6174,65650508,
6177,65296484,
6180,65382584,
6183,65636944,
6186,65366868,
6189,65653952,
6192,65657140,
6195,65414388,
6198,64885084,
6201,64879836,
6204,65011828,
6207,65354116,
6210,65678420,
6213,65192672,
6216,65627664,
6219,65544468,
6222,65656800,
6225,65371356,
6228,65612452,
6231,65686844,
6234,65085604,
6237,65343220,
6240,65549872,
6243,65497664,
6246,65651232,
6249,65343180,
6252,65259824,
6255,65150360,
6258,65332476,
6261,65622484,
6264,65648852,
6267,65489100,
6270,65098572,
6273,65272404,
6276,65408756,
6279,65667940,
6282,65573084,
6285,65316516,
6288,65663664,
6291,65493856,
6294,65399812,
6297,65312840,
6300,65653228,
6303,65295888,
6306,65535340,
6309,65435296,
6312,65342184,
6315,65652400,
6318,65674148,
6321,65657200,
6324,64838024,
6327,64935000,
6330,65297604,
6333,65589772,
6336,65650852,
6339,65183436,
6342,65173388,
6345,65658552,
6348,65522952,
6351,65436880,
6354,65654120,
6357,65484256,
6360,65327532,
6363,65676620,
6366,65675536,
6369,65563884,
6372,65654200,
6375,65156916,
6378,65042240,
6381,65402940,
6384,65282664,
6387,65650720,
6390,65659912,
6393,65594184,
6396,65157844,
6399,65509112,
6402,65528788,
6405,65644176,
6408,65660908,
6411,65427232,
6414,65100700,
6417,65590608,
6420,65412936,
6423,65515996,
6426,65676908,
6429,65499608,
6432,65665872,
6435,65235840,
6438,65352400,
6441,65682156,
6444,65664272,
6447,65680664,
6450,65437676,
6453,65078336,
6456,65603388,
6459,65456872,
6462,65441572,
6465,65668600,
6468,65553680,
6471,65681080,
6474,65664068,
6477,65443380,
6480,65618148,
6483,65663144,
6486,65685096,
6489,65672412,
6492,65063496,
6495,65235356,
6498,65663868,
6501,65145856,
6504,65650216,
6507,65487364,
6510,65678720,
6513,65650756,
6516,65235268,
6519,65453556,
6522,65672620,
6525,65312984,
6528,65492092,
6531,65667100,
6534,65410104,
6537,65314652,
6540,65617524,
6543,65529184,
6546,65658300,
6549,65475744,
6552,65609024,
6555,65676220,
6558,65586020,
6561,65086104,
6564,65489100,
6567,65662116,
6570,65676812,
6573,65654136,
6576,65463140,
6579,65371276,
6582,65684548,
6585,65626824,
6588,65672672,
6591,65680032,
6594,65195300,
6597,65231824,
6600,65482904,
6603,65465628,
6606,65571032,
6609,65593472,
6612,65151540,
6615,65385840,
6618,65509268,
6621,65658420,
6624,65652132,
6627,65661116,
6630,65018440,
6633,65652292,
6636,65664236,
6639,65380156,
6642,65033968,
6645,65485580,
6648,65503620,
6651,65652264,
6654,65557536,
6657,65240680,
6660,65503640,
6663,65321136,
6666,65317592,
6669,65657936,
6672,65654380,
6675,65635832,
6678,65655080,
6681,65405792,
6684,64842120,
6687,65609892,
6690,65646840,
6693,65656488,
6696,65404120,
6699,64997604,
6702,65198388,
6705,65194368,
6708,65503936,
6711,65447704,
6714,65658864,
6717,65667584,
6720,64939368,
6723,65399192,
6726,65557924,
6729,65672292,
6732,65429104,
6735,65417392,
6738,65077384,
6741,65433876,
6744,65653060,
6747,65668080,
6750,65566452,
6753,65660920,
6756,65206904,
6759,65652132,
6762,65359940,
6765,65651772,
6768,65657388,
6771,65507096,
6774,65493900,
6777,65195636,
6780,65324212,
6783,65667396,
6786,65649836,
6789,65302276,
6792,64980096,
6795,65072492,
6798,65030928,
6801,65294036,
6804,65292388,
6807,65550208,
6810,65500996,
6813,65673824,
6816,65651920,
6819,65657484,
6822,65542372,
6825,65640792,
6828,65206808,
6831,65659164,
6834,65664052,
6837,65664972,
6840,65668660,
6843,65622176,
6846,65298808,
6849,65131064,
6852,65673860,
6855,65655592,
6858,65664700,
6861,65188540,
6864,65518324,
6867,65103680,
6870,65352128,
6873,65638344,
6876,65649104,
6879,65468600,
6882,65352888,
6885,65340268,
6888,65586952,
6891,65329312,
6894,65663056,
6897,65281372,
6900,64850160,
6903,65276944,
6906,65534636,
6909,65663968,
6912,65673768,
6915,65352032,
6918,65326320,
6921,65257896,
6924,65673588,
6927,65669220,
6930,65680996,
6933,65194500,
6936,65528216,
6939,65290900,
6942,65676700,
6945,65654604,
6948,65674772,
6951,65613600,
6954,65442904,
6957,65397864,
6960,65287524,
6963,65569680,
6966,65420104,
6969,65320260,
6972,65346624,
6975,65619192,
6978,65665208,
6981,65666608,
6984,65272524,
6987,65574124,
6990,65074392,
6993,65553184,
6996,65673476,
6999,65668584,
7002,65655708,
7005,65248304,
7008,65109972,
7011,65540992,
7014,65218872,
7017,65665608,
7020,65494900,
7023,65491516,
7026,65164004,
7029,65416888,
7032,65489180,
7035,65667712,
7038,65491856,
7041,65668732,
7044,65069576,
7047,65029120,
7050,65560680,
7053,65674780,
7056,65194092,
7059,65664604,
7062,65620152,
7065,65365532,
7068,65471788,
7071,65681768,
7074,65664652,
7077,65001044,
7080,65297368,
7083,65673508,
7086,65651084,
7089,65659680,
7092,65388424,
7095,64912180,
7098,65368984,
7101,65105884,
7104,65633236,
7107,65653544,
7110,65572248,
7113,65049624,
7116,65418084,
7119,65294872,
7122,65668700,
7125,65671828,
7128,65160748,
7131,65673716,
7134,65188232,
7137,65142512,
7140,65453048,
7143,65666772,
7146,65463836,
7149,65375512,
7152,65570500,
7155,65326828,
7158,65589116,
7161,65667248,
7164,65678240,
7167,65485900,
7170,65098184,
7173,65378980,
7176,65376388,
7179,65652280,
7182,65165896,
7185,65246508,
7188,65252608,
7191,65531108,
7194,65657416,
7197,65377236,
7200,65679576,
7203,65604872,
7206,65377196,
7209,65648692,
7212,65438272,
7215,65547392,
7218,65299360,
7221,65431304,
7224,65507156,
7227,65656852,
7230,65467720,
7233,65676236,
7236,65671856,
7239,64937536,
7242,65417748,
7245,65371204,
7248,65580008,
7251,65656556,
7254,65652520,
7257,65129260,
7260,65637392,
7263,65652584,
7266,65659268,
7269,65658696,
7272,65202072,
7275,64981824,
7278,65339256,
7281,65569284,
7284,65676112,
7287,65662388,
7290,65444308,
7293,65506768,
7296,65325192,
7299,65307604,
7302,65654532,
7305,65680784,
7308,64952744,
7311,64852648,
7314,64833500,
7317,64935104,
7320,65580096,
7323,65570980,
7326,65364992,
7329,65111156,
7332,65015796,
7335,65558848,
7338,65673836,
7341,65683016,
7344,65238844,
7347,65258112,
7350,65615932,
7353,65655804,
7356,65450700,
7359,65534592,
7362,65659780,
7365,65012832,
7368,65345312,
7371,65342972,
7374,65677732,
7377,65662540,
7380,65596380,
7383,65262116,
7386,65074984,
7389,65573880,
7392,65664960,
7395,65516664,
7398,65180584,
7401,65239864,
7404,65461212,
7407,65280992,
7410,65667736,
7413,65595392,
7416,65472428,
7419,65297524,
7422,65410748,
7425,65586276,
7428,65665748,
7431,65309616,
7434,65442948,
7437,65184232,
7440,65176220,
7443,65327500,
7446,65663464,
7449,65480656,
7452,65675984,
7455,65051760,
7458,65396304,
7461,65476960,
7464,65654584,
7467,64853556,
7470,65456216,
7473,65411120,
7476,65522720,
7479,65674404,
7482,65548300,
7485,65658100,
7488,65530040,
7491,65463788,
7494,65465256,
7497,65652024,
7500,65619948,
7503,65661040,
7506,64945728,
7509,65203380,
7512,64851856,
7515,65307252,
7518,65672604,
7521,65672824,
7524,65275820,
7527,65467540,
7530,65308000,
7533,65349996,
7536,65609996,
7539,65675044,
7542,65586576,
7545,65025148,
7548,65501856,
7551,65427688,
7554,65571460,
7557,65240680,
7560,64739440,
7563,65393372,
7566,65143852,
7569,65654008,
7572,65520832,
7575,65672520,
7578,64900112,
7581,65471360,
7584,65323160,
7587,65525028,
7590,65558280,
7593,65605200,
7596,65455440,
7599,65341560,
7602,65427272,
7605,65551384,
7608,65674400,
7611,65524860,
7614,65216028,
7617,65516824,
7620,65405612,
7623,65616808,
7626,65652544,
7629,65656544,
7632,65581476,
7635,64795192,
7638,65454104,
7641,65565984,
7644,65676788,
7647,65327460,
7650,65464636,
7653,65359960,
7656,65493372,
7659,65589832,
7662,65587536,
7665,65241580,
7668,65539884,
7671,65435032,
7674,65533520,
7677,65007568,
7680,65537308,
7683,65259660,
7686,65662868,
7689,64976888,
7692,65060352,
7695,65543528,
7698,65658260,
7701,65354436,
7704,65277236,
7707,65083500,
7710,65463456,
7713,65645104,
7716,65468708,
7719,65483748,
7722,65585220,
7725,65125652,
7728,65657272,
7731,65201588,
7734,65551272,
7737,65189988,
7740,65559256,
7743,65204484,
7746,65301224,
7749,65557496,
7752,65477448,
7755,65378620,
7758,65680104,
7761,64948300,
7764,65329504,
7767,65673336,
7770,65649432,
7773,65255416,
7776,65293808,
7779,65587992,
7782,65676852,
7785,65660412,
7788,65620720,
7791,65660932,
7794,65467484,
7797,65389836,
7800,65653812,
7803,65428644,
7806,65672416,
7809,65466624,
7812,65518992,
7815,65029468,
7818,65213664,
7821,65658840,
7824,65339944,
7827,65677464,
7830,65420284,
7833,65656612,
7836,65409608,
7839,65675268,
7842,65670276,
7845,65358488,
7848,65442684,
7851,65407480,
7854,65665412,
7857,65498492,
7860,65652764,
7863,65295156,
7866,65216044,
7869,65551648,
7872,65425000,
7875,65681076,
7878,65646960,
7881,65176228,
7884,65432912,
7887,64562476,
7890,58705956,
7893,58704132,
7896,58703212,
7899,58719008,
7902,55062444,
7905,55061164,
7908,55058072,
7911,55057724,
7914,55072280,
7917,55075004,
7920,55078776,
7923,55084680,
7926,55088572,
7929,55092668,
7932,55097700,
7935,55102996,
7938,55106348,
7941,55110712,
7944,55115500,
7947,55122064,
7950,55127384,
7953,55132112,
7956,55137088,
7959,55146804,
7962,55151460,
7965,55155184,
7968,55159416,
7971,55170172,
7974,55217740,
7977,55238420,
7980,55295012,
7983,55353444,
7986,55406020,
7989,55456872,
7992,55508648,
7995,55539692,
7998,55552404,
8001,55587400,
8004,55615636,
8007,55622336,
8010,55683912,
8013,55709248,
8016,55752128,
8019,55805268,
8022,55845724,
8025,55879564,
8028,55955748,
8031,56039096,
8034,56106960,
8037,56175588,
8040,56257772,
8043,56328508,
8046,56379748,
8049,56477008,
8052,56483092,
8055,56564348,
8058,56594500,
8061,56671252,
8064,56719140,
8067,56779020,
8070,56835964,
8073,56869240,
8076,56934776,
8079,56976132,
8082,57048516,
8085,57061556,
8088,57061152,
8091,57059860,
8094,57058176,
8097,57057052,
8100,57073768,
8103,57071808,
8106,57070888,
8109,57069508,
8112,57067872,
8115,57066800,
8118,57073416,
8121,57073064,
8124,57071828,
8127,57070752,
8130,57069668,
8133,57068744,
8136,57075808,
8139,57075856,
8142,57074408,
8145,57073268,
8148,57072524,
8151,57073336,
8154,57077104,
8157,57076352,
8160,57074532,
8163,57073416,
8166,57071928,
8169,57083172,
8172,57060504,
8175,57053824,
8178,57082852,
8181,57089524,
8184,55270232,
8187,38251608,
8190,23426532,
8193,9623892,
8196,660616,
8199,784660,
8202,2682344,
8205,2679524,
8208,2759612,
8211,3284476,
8214,3620152,
8217,4496688,
8220,5212396,
8223,5382020,
8226,5488476,
8229,5553260,
8232,5737644,
8235,3606988,
8238,6306164,
8241,7659428,
8244,10711236,
8247,14454460,
8250,16085164,
8253,16550096,
8256,17510320,
8259,18534544,
8262,20048016,
8265,20168260,
8268,21066084,
8271,22741080,
8274,23210240,
8277,23371096,
8280,25245772,
8283,25692456,
8286,28498152,
8289,29290060,
8292,30365496,
8295,31576792,
8298,31346172,
8301,32014408,
8304,31852208,
8307,31937956,
8310,32529292,
8313,32806276,
8316,34126104,
8319,35829740,
8322,37756416,
8325,38958064,
8328,39759980,
8331,40656168,
8334,41971856,
8337,41861316,
8340,43363664,
8343,44351620,
8346,45626036,
8349,46337592,
8352,47450504,
8355,47383324,
8358,46922552,
8361,47429756,
8364,49062836,
8367,49291328,
8370,50597828,
8373,49791800,
8376,51372820,
8379,52547500,
8382,52695708,
8385,53415448,
8388,54441552,
8391,54347372,
8394,55201148,
8397,56320836,
8400,57219660,
8403,57478392,
8406,58528956,
8409,57975892,
8412,58360404,
8415,58713576,
8418,59600836,
8421,61281204,
8424,62128612,
8427,61935572,
8430,61597072,
8433,62218332,
8436,63219152,
8439,63670912,
8442,64996792,
8445,65298208,
8448,64475364,
8451,65172280,
8454,65551992,
8457,65070304,
8460,65664192,
8463,64988700,
8466,65656956,
8469,65686376,
8472,65668516,
8475,64603032,
8478,64669644,
8481,65659328,
8484,64833456,
8487,65662980,
8490,65683588,
8493,65402200,
8496,65659028,
8499,65659804,
8502,64527476,
8505,64769956,
8508,65662248,
8511,65395744,
8514,65672444,
8517,64762800,
8520,65659044,
8523,65677192,
8526,65415228,
8529,65669180,
8532,65670352,
8535,65680552,
8538,65665968,
8541,65337044,
8544,64290876,
8547,64709392,
8550,63258416,
8553,64166212,
8556,65530932,
8559,65664496,
8562,63690320,
8565,64971200,
8568,65002132,
8571,65673856,
8574,65672132,
8577,64041180,
8580,65011088,
8583,65680756,
8586,65071160,
8589,65678816,
8592,65664684,
8595,65680104,
8598,65666948,
8601,64905748,
8604,65670668,
8607,65343064,
8610,65274272,
8613,65664444,
8616,65666168,
8619,64802804,
8622,65341072,
8625,65670028,
8628,65664656,
8631,65674184,
8634,65654576,
8637,64224432,
8640,65527732,
8643,65681020,
8646,64134200,
8649,65217140,
8652,65526780,
8655,65048200,
8658,65317636,
8661,65663016,
8664,63982716,
8667,64743424,
8670,65658460,
8673,65658824,
8676,65669516,
8679,65625364,
8682,65671824,
8685,65560328,
8688,65155080,
8691,65685576,
8694,65670304,
8697,64900652,
8700,64171912,
8703,64543268,
8706,65104580,
8709,65398888,
8712,65650268,
8715,65381956,
8718,65305492,
8721,65646016,
8724,65662740,
8727,64648572,
8730,65424888,
8733,64899464,
8736,65673668,
8739,65652384,
8742,65129028,
8745,65594604,
8748,64655356,
8751,65684088,
8754,65652024,
8757,63745396,
8760,64669920,
8763,65361848,
8766,65687104,
8769,65643168,
8772,65164960,
8775,65287660,
8778,65648456,
8781,65642716,
8784,65666480,
8787,65662616,
8790,65660628,
8793,65683684,
8796,65665728,
8799,65654752,
8802,65686184,
8805,65642412,
8808,63356744,
8811,63147176,
8814,64154896,
8817,65180584,
8820,64709436,
8823,65682728,
8826,65659252,
8829,65662868,
8832,64799780,
8835,65649636,
8838,65684668,
8841,65022824,
8844,65658016,
8847,65228976,
8850,63979824,
8853,64585588,
8856,65673652,
8859,65659220,
8862,65663192,
8865,65614284,
8868,65667312,
8871,65632660,
8874,61984320,
8877,63380376,
8880,64664220,
8883,65430016,
8886,65653572,
8889,65219872,
8892,65275568,
8895,65649236,
8898,65683852,
8901,65675092,
8904,65649140,
8907,65663760,
8910,65647840,
8913,65681340,
8916,65647564,
8919,64452588,
8922,65533164,
8925,65683296,
8928,65682548,
8931,65659260,
8934,65670560,
8937,65663576,
8940,65645436,
8943,65656796,
8946,65675652,
8949,65665812,
8952,65667244,
8955,63393148,
8958,64786316,
8961,65666120,
8964,65658172,
8967,65673720,
8970,65656412,
8973,65659688,
8976,65655720,
8979,64946348,
8982,65665180,
8985,65664804,
8988,65674668,
8991,65667776,
8994,65686488,
8997,65660384,
9000,65645320,
9003,65667992,
9006,65660148,
9009,65669252,
9012,65649560,
9015,65644724,
9018,63468520,
9021,64598496,
9024,63363920,
9027,64608880,
9030,65641408,
9033,65664432,
9036,65650960,
9039,65643996,
9042,65675616,
9045,65682668,
9048,65655320,
9051,65683636,
9054,65683672,
9057,61931920,
9060,63266436,
9063,64316448,
9066,64621616,
9069,65595452,
9072,65675212,
9075,65685060,
9078,65648960,
9081,62697472,
9084,64010912,
9087,65072356,
9090,65666468,
9093,65645612,
9096,64813864,
9099,65654168,
9102,65647420,
9105,65641864,
9108,65666284,
9111,65654220,
9114,65458540,
9117,65681352,
9120,65639636,
9123,65678504,
9126,65659888,
9129,65648196,
9132,65679920,
9135,65678020,
9138,65663660,
9141,65647264,
9144,64042736,
9147,65136920,
9150,65676112,
9153,65420484,
9156,64408240,
9159,64840168,
9162,65653596,
9165,65679260,
9168,65658052,
9171,65654180,
9174,65570776,
9177,65672624,
9180,65662576,
9183,61271316,
9186,62113836,
9189,61699728,
9192,62598376,
9195,62355248,
9198,63453016,
9201,64990936,
9204,65650792,
9207,65662068,
9210,65662296,
9213,65676056,
9216,65668328,
9219,65667852,
9222,65676144,
9225,65673524,
9228,65666544,
9231,65389388,
9234,65202540,
9237,65646436,
9240,65649984,
9243,65663540,
9246,65661948,
9249,65673316,
9252,65646616,
9255,65662684,
9258,65666792,
9261,64451512,
9264,64179060,
9267,65655896,
9270,65644760,
9273,65089988,
9276,65653980,
9279,65579364,
9282,65645400,
9285,65655152,
9288,65655812,
9291,65510448,
9294,65669500,
9297,65674316,
9300,65622180,
9303,65680640,
9306,65672008,
9309,65641248,
9312,62310468,
9315,61495912,
9318,62970328,
9321,64018020,
9324,64996904,
9327,65675348,
9330,65067728,
9333,65063420,
9336,65641660,
9339,65420600,
9342,65339192,
9345,65652924,
9348,64581712,
9351,65676920,
9354,65631644,
9357,64693824,
9360,65380764,
9363,65678376,
9366,65652660,
9369,65681924,
9372,65655772,
9375,65663596,
9378,65658580,
9381,65644696,
9384,65671492,
9387,65666164,
9390,65654708,
9393,64622092,
9396,65058944,
9399,65644636,
9402,65658748,
9405,65551100,
9408,64973980,
9411,65651968,
9414,65447532,
9417,65665288,
9420,65673656,
9423,60238976,
9426,60422572,
9429,61481228,
9432,62720968,
9435,63061548,
9438,63029568,
9441,63958896,
9444,64056340,
9447,65055956,
9450,65645356,
9453,65671116,
9456,65657748,
9459,65686924,
9462,65660636,
9465,65664432,
9468,63762892,
9471,63882324,
9474,64868976,
9477,65668800,
9480,65678732,
9483,65671840,
9486,65648816,
9489,65679880,
9492,65674316,
9495,65686768,
9498,65682320,
9501,65672640,
9504,65381344,
9507,65670944,
9510,65666140,
9513,64941588,
9516,65668756,
9519,63917412,
9522,61529652,
9525,62930924,
9528,64110956,
9531,64484376,
9534,64796104,
9537,65235140,
9540,65656692,
9543,65665192,
9546,65664052,
9549,65335488,
9552,65646912,
9555,65657440,
9558,62956640,
9561,64001472,
9564,64103052,
9567,63665736,
9570,63792532,
9573,60253632,
9576,61631408,
9579,62522500,
9582,62277156,
9585,63453020,
9588,63609388,
9591,65048528,
9594,65671708,
9597,65344972,
9600,65291764,
9603,65653976,
9606,65657468,
9609,65517160,
9612,65679540,
9615,65656388,
9618,65680412,
9621,65656708,
9624,65676488,
9627,65527136,
9630,65578252,
9633,65664972,
9636,64715380,
9639,65431188,
9642,65648356,
9645,65668072,
9648,63305492,
9651,64029312,
9654,65255220,
9657,65654800,
9660,65653720,
9663,65453840,
9666,62643340,
9669,63573984,
9672,63275168,
9675,64173432,
9678,65218824,
9681,65655440,
9684,65662408,
9687,65666260,
9690,65666444,
9693,65629700,
9696,65682588,
9699,65668748,
9702,62031156,
9705,60376420,
9708,61123960,
9711,62397016,
9714,63757488,
9717,64712492,
9720,65674368,
9723,65180196,
9726,65642232,
9729,65649732,
9732,65662884,
9735,65169256,
9738,65646536,
9741,65667428,
9744,65658124,
9747,62500096,
9750,62035128,
9753,62737912,
9756,62991672,
9759,63898828,
9762,63330536,
9765,64581564,
9768,65214056,
9771,65569068,
9774,65654748,
9777,65246596,
9780,65678120,
9783,65655672,
9786,65643348,
9789,65668408,
9792,65669956,
9795,65652068,
9798,65616648,
9801,65650304,
9804,65236316,
9807,65675424,
9810,65670916,
9813,65647892,
9816,65678356,
9819,65682060,
9822,65657044,
9825,65650620,
9828,65666152,
9831,65660952,
9834,65659316,
9837,65665488,
9840,65672920,
9843,65664872,
9846,65673276,
9849,60364904,
9852,58308736,
9855,59517488,
9858,59314036,
9861,60518532,
9864,61409412,
9867,61848044,
9870,60997116,
9873,60727508,
9876,60557460,
9879,61711760,
9882,62813056,
9885,64230388,
9888,65245356,
9891,65663580,
9894,65671092,
9897,65668500,
9900,63838976,
9903,64628856,
9906,64601028,
9909,64336288,
9912,64326544,
9915,63396176,
9918,64308124,
9921,64093924,
9924,63863324,
9927,65004020,
9930,65672048,
9933,65686728,
9936,65645556,
9939,65264316,
9942,65670284,
9945,65664288,
9948,65667720,
9951,65669156,
9954,65675460,
9957,64831152,
9960,65660800,
9963,65658328,
9966,65667532,
9969,64728028,
9972,65471000,
9975,65657836,
9978,65645176,
9981,65440916,
9984,65664060,
9987,65644332,
9990,65671080,
9993,64234152,
9996,64900008,
9999,65652604,
10002,65678884,
10005,62514544,
10008,63567744,
10011,64821644,
10014,65669716,
10017,65658080,
10020,64937276,
10023,65059180,
10026,65666372,
10029,65665892,
10032,65671952,
10035,65661400,
10038,65359256,
10041,65671644,
10044,65371572,
10047,64778468,
10050,65173004,
10053,63532608,
10056,64916364,
10059,65551168,
10062,65651192,
10065,64613232,
10068,64793480,
10071,64442316,
10074,65301488,
10077,65657912,
10080,65641496,
10083,65407772,
10086,65662532,
10089,65663068,
10092,65125504,
10095,63319856,
10098,64267176,
10101,65172812,
10104,65682696,
10107,65664900,
10110,65667448,
10113,65652084,
10116,64900216,
10119,65682708,
10122,65645756,
10125,65683972,
10128,65672280,
10131,65645292,
10134,65682212,
10137,65676988,
10140,65649148,
10143,65651464,
10146,65683324,
10149,65650660,
10152,65660792,
10155,63975004,
10158,63174216,
10161,64170948,
10164,62987868,
10167,64002352,
10170,65096176,
10173,65675788,
10176,65656812,
10179,65659700,
10182,65657928,
10185,65320732,
10188,65669292,
10191,65668180,
10194,65644288,
10197,65502756,
10200,65668324,
10203,65648104,
10206,65341968,
10209,65656968,
10212,65671584,
10215,65657388,
10218,65661888,
10221,63408256,
10224,64381484,
10227,64235664,
10230,64478992,
10233,61302140,
10236,62639096,
10239,63756140,
10242,64652196,
10245,65382444,
10248,65673672,
10251,65131200,
10254,65655464,
10257,65672996,
10260,65674920,
10263,64421692,
10266,64715444,
10269,65317444,
10272,64649972,
10275,65361844,
10278,65664092,
10281,65666688,
10284,65655404,
10287,65642748,
10290,65671984,
10293,65664060,
10296,65659024,
10299,65621280,
10302,60565624,
10305,61709552,
10308,62718368,
10311,63483220,
10314,64035320,
10317,61706204,
10320,62382144,
10323,62161344,
10326,63171632,
10329,63600084,
10332,62980768,
10335,63585576,
10338,64237056,
10341,64559820,
10344,65192964,
10347,64395516,
10350,63579472,
10353,63503952,
10356,63888592,
10359,64600544,
10362,65053536,
10365,60694732,
10368,59338824,
10371,59633128,
10374,59989000,
10377,59634548,
10380,60298448,
10383,60913364,
10386,61348272,
10389,61884384,
10392,62044892,
10395,62365040,
10398,61949780,
10401,62547120,
10404,62967756,
10407,63188288,
10410,63468000,
10413,63973832,
10416,64186576,
10419,64453460,
10422,64679772,
10425,64920692,
10428,65261912,
10431,65443908,
10434,65650724,
10437,65651624,
10440,65668960,
10443,64444536,
10446,65019960,
10449,65668188,
10452,65665100,
10455,65647396,
10458,65028596,
10461,65666364,
10464,65601792,
10467,59922676,
10470,59917016,
10473,59631288,
10476,59975756,
10479,60258192,
10482,60418180,
10485,60527904,
10488,60789756,
10491,61104744,
10494,60202680,
10497,60201408,
