seconds,non-idle,utilization,
5925,76.31,14.810000000000002,
5928,95.73,74.39,
5931,96.02,59.62,
5934,98.13,77.5,
5937,98.41,77.17,
5940,96.04,62.800000000000004,
5943,94.71,61.739999999999995,
5946,98.41,75.69,
5949,94.02,58.54,
5952,97.29,74.0,
5955,79.1,14.349999999999994,
5958,96.9,64.06,
5961,98.26,72.87,
5964,96.94,61.91,
5967,98.81,79.04,
5970,96.76,60.96000000000001,
5973,97.83,71.36,
5976,95.71,60.05,
5979,97.32,70.07,
5982,97.23,77.08000000000001,
5985,88.85,48.629999999999995,
5988,92.86,52.8,
5991,92.9,53.300000000000004,
5994,97.89,76.53,
5997,98.41,58.919999999999995,
6000,98.14,74.35,
6003,98.41,77.89999999999999,
6006,92.73,58.660000000000004,
6009,95.28,59.58,
6012,98.24,72.36999999999999,
6015,92.26,58.870000000000005,
6018,89.52,51.06999999999999,
6021,85.84,41.220000000000006,
6024,98.42,70.44,
6027,97.74,60.269999999999996,
6030,97.59,74.41,
6033,89.86,60.239999999999995,
6036,94.57,60.919999999999995,
6039,96.88,74.94999999999999,
6042,98.41,78.03,
6045,90.6,57.019999999999996,
6048,97.77,69.78,
6051,88.93,50.220000000000006,
6054,84.01,38.25000000000001,
6057,90.01,48.17,
6060,97.89,73.42,
6063,98.29,76.14000000000001,
6066,92.51,56.93000000000001,
6069,92.72,61.79,
6072,97.37,72.38000000000001,
6075,94.06,59.760000000000005,
6078,93.28,65.15,
6081,97.89,68.81,
6084,92.94,60.54,
6087,85.89,26.799999999999997,
6090,98.18,64.30000000000001,
6093,98.58,68.86,
6096,98.24,76.47999999999999,
6099,91.98,57.53,
6102,94.99,62.23,
6105,97.5,71.14,
6108,98.24,76.35,
6111,96.04,64.27000000000001,
6114,95.61,65.35,
6117,79.15,22.550000000000004,
6120,97.17,73.65,
6123,97.68,65.95,
6126,98.58,72.43,
6129,97.33,68.12,
6132,93.12,58.730000000000004,
6135,99.15,69.09,
6138,96.27,59.959999999999994,
6141,97.29,70.10000000000001,
6144,98.28,70.84,
6147,89.0,49.03,
6150,96.96,67.22,
6153,82.53999999999999,27.61999999999999,
6156,90.55,53.879999999999995,
6159,97.99,70.13999999999999,
6162,98.23,73.74000000000001,
6165,96.52,57.33,
6168,92.83,59.82,
6171,95.61,71.38,
6174,97.55,74.52,
6177,93.91,59.44,
6180,92.02,51.739999999999995,
6183,81.16,29.83,
6186,98.46,59.669999999999995,
6189,97.16,72.74,
6192,98.98,78.36,
6195,90.98,58.25000000000001,
6198,92.46,58.989999999999995,
6201,96.42,69.29,
6204,96.13,63.73,
6207,97.84,72.19,
6210,94.36,54.269999999999996,
6213,92.67,64.73,
6216,86.52,27.97,
6219,95.6,55.699999999999996,
6222,90.8,52.309999999999995,
6225,94.02,56.55,
6228,92.69,61.209999999999994,
6231,93.8,66.53999999999999,
6234,92.11,57.14,
6237,90.69,50.86,
6240,98.27,71.64999999999999,
6243,91.78999999999999,52.849999999999994,
6246,90.15,58.440000000000005,
6249,93.92,56.7,
6252,97.6,72.16,
6255,80.35,31.909999999999997,
6258,97.26,71.2,
6261,98.12,73.65,
6264,98.52,76.37,
6267,95.05,56.33,
6270,97.89,73.6,
6273,98.07,75.14999999999999,
6276,98.58,72.85,
6279,87.33,52.78,
6282,89.07,51.61999999999999,
6285,91.26,51.330000000000005,
6288,98.07,72.07,
6291,98.3,74.94,
6294,93.33,57.64,
6297,98.63,72.22,
6300,98.68,70.96000000000001,
6303,94.07,59.00999999999999,
6306,98.46,70.97,
6309,94.16,59.519999999999996,
6312,96.41,67.25999999999999,
6315,90.38,44.959999999999994,
6318,90.53,52.21,
6321,98.36,73.56,
6324,95.71,60.32999999999999,
6327,98.03,72.28,
6330,99.1,69.52,
6333,95.79,59.190000000000005,
6336,97.67,70.54,
6339,92.39,59.83,
6342,97.59,71.10000000000001,
6345,97.76,67.47,
6348,88.19,39.58,
6351,88.98,45.82000000000001,
6354,91.03999999999999,55.669999999999995,
6357,98.46,73.8,
6360,91.36,57.25,
6363,98.29,71.84,
6366,98.85,72.88999999999999,
6369,93.97,52.01,
6372,93.39,58.31,
6375,97.03,71.36,
6378,89.77,54.17999999999999,
6381,85.84,42.95,
6384,89.03999999999999,44.96999999999999,
6387,98.75,67.38,
6390,97.04,57.92000000000001,
6393,97.72,70.53,
6396,98.97,74.81,
6399,95.23,58.07000000000001,
6402,91.81,55.63,
6405,98.01,70.95,
6408,98.52,70.14999999999999,
6411,91.21000000000001,53.370000000000005,
6414,85.98,50.230000000000004,
6417,89.49,42.96999999999999,
6420,98.86,73.52,
6423,95.11,58.92,
6426,91.48,55.440000000000005,
6429,89.35,54.459999999999994,
6432,98.2,71.53,
6435,94.0,55.04,
6438,97.9,72.69,
6441,90.22,51.65,
6444,97.07,69.60999999999999,
6447,89.82,50.42999999999999,
6450,93.91,61.31999999999999,
6453,89.52,46.269999999999996,
6456,84.92,44.5,
6459,97.6,70.41999999999999,
6462,98.4,72.87,
6465,90.31,52.02,
6468,92.0,60.17,
6471,95.26,69.89,
6474,93.5,56.33,
6477,95.79,63.63000000000001,
6480,95.32,67.6,
6483,95.21,57.88999999999999,
6486,86.78999999999999,37.74999999999999,
6489,89.51,49.150000000000006,
6492,94.49,59.98,
6495,97.61,71.25999999999999,
6498,95.8,63.699999999999996,
6501,95.95,65.85,
6504,94.88,56.599999999999994,
6507,91.74,58.349999999999994,
6510,98.4,69.60000000000001,
6513,98.12,72.71000000000001,
6516,95.62,54.03,
6519,95.45,65.11,
6522,87.74,44.74999999999999,
6525,94.12,60.730000000000004,
6528,93.23,53.61000000000001,
6531,97.86,70.38,
6534,97.17,60.74,
6537,97.44,71.82,
6540,98.51,71.92,
6543,91.92,57.84,
6546,96.5,62.63,
6549,98.68,68.98,
6552,90.46000000000001,45.95000000000001,
6555,95.88,68.82,
6558,80.98,25.730000000000004,
6561,96.52,68.97999999999999,
6564,91.09,54.88,
6567,95.76,65.83000000000001,
6570,93.14,61.85,
6573,96.74,69.08,
6576,93.28,60.92,
6579,96.75,68.5,
6582,88.03,53.22,
6585,97.32,70.22,
6588,80.95,23.520000000000003,
6591,93.23,65.66,
6594,91.19,56.36,
6597,98.69,73.82,
6600,98.57,72.22,
6603,92.89,53.47,
6606,94.23,61.14,
6609,96.58,71.49,
6612,92.74,59.239999999999995,
6615,92.49,57.62,
6618,93.16,63.11,
6621,85.37,37.38,
6624,89.28,44.050000000000004,
6627,98.2,72.36,
6630,93.84,53.67,
6633,92.43,51.550000000000004,
6636,97.61,70.83,
6639,88.4,54.57000000000001,
6642,91.58,59.95,
6645,92.92,65.12,
6648,90.91,50.88999999999999,
6651,91.38,58.22,
6654,85.75,43.33,
6657,97.53,69.01,
6660,87.15,54.52,
6663,89.53,41.04,
6666,95.61,64.65,
6669,98.01,71.69,
6672,94.94,56.699999999999996,
6675,92.29,56.940000000000005,
6678,95.3,64.67999999999999,
6681,90.5,53.98,
6684,97.09,70.35000000000001,
6687,98.91,74.58,
6690,89.83,52.309999999999995,
6693,85.65,39.470000000000006,
6696,77.84,38.78,
6699,97.78,70.29,
6702,92.57,57.739999999999995,
6705,97.03,69.4,
6708,95.65,63.00000000000001,
6711,97.26,61.61000000000001,
6714,90.28,56.620000000000005,
6717,98.18,71.59,
6720,96.64,68.09,
6723,85.91,50.23,
6726,98.35,73.58,
6729,86.51,37.730000000000004,
6732,82.96000000000001,40.38000000000001,
6735,89.88,51.8,
6738,97.81,69.29,
6741,96.78,54.59,
6744,97.22,70.87,
6747,96.74,55.459999999999994,
6750,96.97,69.15,
6753,97.35,70.03,
6756,90.43,50.43000000000001,
6759,97.54,68.94,
6762,98.79,68.69,
6765,85.97,42.3,
6768,88.75,38.41,
6771,93.71,56.14999999999999,
6774,96.46,67.41,
6777,97.72,71.42,
6780,92.21,57.129999999999995,
6783,96.52,67.74,
6786,98.34,73.0,
6789,97.5,56.24,
6792,93.69,56.849999999999994,
6795,96.64,66.37,
6798,87.63,42.589999999999996,
6801,89.74,44.49999999999999,
6804,91.87,50.650000000000006,
6807,97.89,71.27,
6810,98.4,72.4,
6813,91.25,55.04,
6816,93.4,57.11000000000001,
6819,98.97,74.83,
6822,97.95,71.07000000000001,
6825,98.01,58.86000000000001,
6828,95.04,65.34,
6831,90.87,48.660000000000004,
6834,86.06,46.510000000000005,
6837,93.04,52.07000000000001,
6840,89.44,50.699999999999996,
6843,97.75,69.96000000000001,
6846,92.48,59.35,
6849,89.68,55.300000000000004,
6852,90.58,51.17,
6855,98.73,71.51,
6858,85.52,51.089999999999996,
6861,91.77,50.72,
6864,90.78,58.59,
6867,96.5,64.25999999999999,
6870,89.72,44.32,
6873,95.57,57.13999999999999,
6876,98.4,67.73,
6879,91.85,57.99999999999999,
6882,97.83,71.5,
6885,94.56,60.900000000000006,
6888,95.07,64.42999999999999,
6891,97.89,71.62,
6894,95.44,58.93,
6897,95.55,67.28,
6900,93.74,55.129999999999995,
6903,78.51,23.010000000000005,
6906,95.84,62.18000000000001,
6909,98.07,69.42999999999999,
6912,98.01,73.52000000000001,
6915,90.18,50.74000000000001,
6918,96.07,66.63,
6921,90.63,58.97,
6924,97.61,72.48,
6927,90.4,52.35000000000001,
6930,94.82,64.42999999999999,
6933,98.35,61.63999999999999,
6936,87.38,42.3,
6939,86.76,50.45,
6942,98.64,65.99000000000001,
6945,87.8,56.769999999999996,
6948,89.16,54.66,
6951,97.97,72.17,
6954,95.76,57.790000000000006,
6957,95.83,60.61,
6960,96.21,65.46,
6963,97.31,68.19,
6966,89.95,48.88,
6969,96.67,59.85,
6972,95.9,60.760000000000005,
6975,85.36,42.85,
6978,89.85,49.349999999999994,
6981,97.54,72.28,
6984,97.99,72.42999999999999,
6987,91.14,55.52,
6990,96.42,61.61,
6993,94.99,66.91,
6996,91.74,53.559999999999995,
6999,97.77,70.87,
7002,98.17,70.62,
7005,88.97,42.69,
7008,89.85,50.879999999999995,
7011,97.44,71.42999999999999,
7014,96.64,65.15,
7017,94.82,65.10999999999999,
7020,97.55,74.03,
7023,98.75,62.72,
7026,97.2,67.24000000000001,
7029,97.25,70.53,
7032,92.78,53.47,
7035,88.67,49.230000000000004,
7038,92.86,58.06,
7041,89.74,48.87,
7044,98.42,65.87,
7047,95.08,54.96,
7050,97.63,61.379999999999995,
7053,90.26,57.96000000000001,
7056,96.63,69.58,
7059,91.64,56.47,
7062,90.51,52.150000000000006,
7065,97.2,68.42,
7068,98.39,72.12,
7071,83.56,44.46,
7074,98.11,70.2,
7077,81.58,22.6,
7080,88.85,53.35999999999999,
7083,97.88,71.14999999999999,
7086,97.89,69.03,
7089,94.6,57.87,
7092,98.22,70.28999999999999,
7095,94.79,63.55000000000001,
7098,95.2,67.54,
7101,89.02,53.73,
7104,94.63,58.60999999999999,
7107,87.69,49.83,
7110,77.02,27.779999999999994,
7113,88.26,55.7,
7116,95.33,68.45,
7119,95.11,55.21,
7122,97.95,72.03,
7125,95.99,64.74,
7128,93.54,59.900000000000006,
7131,97.89,72.89,
7134,91.56,56.21,
7137,96.59,70.14,
7140,97.03,67.54,
7143,84.48,50.150000000000006,
7146,79.56,40.77,
7149,98.01,72.5,
7152,93.02,63.14,
7155,91.63,49.97,
7158,98.03,70.89,
7161,98.08,61.3,
7164,97.88,70.14999999999999,
7167,94.66,62.65,
7170,95.74,57.839999999999996,
7173,96.2,66.30000000000001,
7176,85.19,38.66,
7179,91.32,64.88999999999999,
7182,86.52,47.33,
7185,89.43,43.580000000000005,
7188,93.3,59.3,
7191,95.88,66.57,
7194,98.4,71.19,
7197,98.73,73.66,
7200,99.2,58.35,
7203,96.04,66.89000000000001,
7206,97.6,71.63999999999999,
7209,98.8,73.07,
7212,76.87,24.830000000000005,
7215,93.44,52.9,
7218,92.26,59.34,
7221,97.66,71.0,
7224,89.73,58.34,
7227,97.49,72.39999999999999,
7230,90.78,52.65,
7233,98.29,71.2,
7236,95.17,63.31,
7239,95.06,67.05,
7242,85.18,45.160000000000004,
7245,93.84,55.7,
7248,80.56,38.59,
7251,98.74,74.6,
7254,97.91,51.699999999999996,
7257,97.18,66.66000000000001,
7260,92.44,55.16,
7263,98.53,74.0,
7266,94.22,62.01,
7269,93.29,58.830000000000005,
7272,90.32,57.53999999999999,
7275,94.46,60.379999999999995,
7278,88.01,51.14000000000001,
7281,96.9,68.89,
7284,72.56,18.080000000000005,
7287,96.16,68.57,
7290,91.7,60.34,
7293,97.55,72.00999999999999,
7296,91.03999999999999,57.13999999999999,
7299,94.62,65.44,
7302,97.71,71.28999999999999,
7305,95.27,57.83,
7308,97.44,71.74,
7311,98.74,74.66999999999999,
7314,78.24,18.209999999999994,
7317,86.44,38.769999999999996,
7320,98.06,74.22,
7323,96.36,60.03,
7326,98.29,67.85000000000001,
7329,98.06,66.35,
7332,94.52,61.989999999999995,
7335,88.69,51.989999999999995,
7338,98.23,70.66,
7341,98.28,64.95,
7344,92.9,59.68000000000001,
7347,91.25,48.38,
7350,73.44,22.08,
7353,96.7,71.73,
7356,91.15,51.150000000000006,
7359,89.85,52.92999999999999,
7362,94.58,62.07,
7365,90.06,53.45,
7368,96.25,68.11,
7371,90.18,51.370000000000005,
7374,91.18,53.49000000000001,
7377,97.0,70.69,
7380,97.92,67.91,
7383,85.28999999999999,41.38999999999999,
7386,94.26,52.36000000000001,
7389,93.54,56.510000000000005,
7392,91.5,51.49,
7395,97.89,72.4,
7398,97.78,72.11,
7401,98.63,73.74,
7404,90.17,54.910000000000004,
7407,97.65,69.16000000000001,
7410,98.63,71.88,
7413,91.99,54.629999999999995,
7416,94.9,56.410000000000004,
7419,86.02,50.12,
7422,86.76,44.540000000000006,
7425,90.68,57.61000000000001,
7428,97.39,73.95,
7431,98.29,76.5,
7434,92.42,54.24,
7437,97.72,70.48,
7440,94.09,64.66,
7443,94.18,61.61000000000001,
7446,86.36,51.47,
7449,97.66,68.94999999999999,
7452,83.61,35.57,
7455,81.77,32.589999999999996,
7458,95.45,58.59,
7461,87.05,50.68,
7464,97.91,66.74,
7467,93.45,58.050000000000004,
7470,92.33,55.41,
7473,91.48,61.82000000000001,
7476,97.43,64.9,
7479,91.58,51.37,
7482,92.38,49.85999999999999,
7485,93.02,57.76,
7488,97.7,70.79,
7491,87.64,40.36,
7494,94.09,51.59,
7497,96.44,72.22999999999999,
7500,96.62,70.53,
7503,90.44,54.919999999999995,
7506,97.04,70.03,
7509,98.8,73.17999999999999,
7512,92.66,56.54,
7515,97.66,71.78,
7518,97.6,71.3,
7521,92.95,53.580000000000005,
7524,89.82,50.22999999999999,
7527,93.18,53.56000000000001,
7530,97.84,72.61,
7533,98.46,72.88999999999999,
7536,92.42,52.59,
7539,97.66,70.35,
7542,93.0,61.91,
7545,95.65,64.37,
7548,90.94,50.629999999999995,
7551,92.93,55.42000000000001,
7554,94.17,63.94,
7557,87.13,27.549999999999997,
7560,98.53,70.54,
7563,86.18,49.800000000000004,
7566,94.64,61.660000000000004,
7569,90.22,56.08,
7572,91.17,65.02000000000001,
7575,89.59,56.290000000000006,
7578,90.2,50.49,
7581,98.45,68.95,
7584,96.9,68.51,
7587,89.02,51.059999999999995,
7590,93.66,60.169999999999995,
7593,84.25,30.6,
7596,84.76,45.36000000000001,
7599,98.75,71.25,
7602,98.91,68.78,
7605,92.02,61.059999999999995,
7608,97.53,69.49000000000001,
7611,96.97,62.72,
7614,95.6,67.61999999999999,
7617,97.94,73.15,
7620,95.54,58.510000000000005,
7623,89.91,50.76,
7626,85.41,34.809999999999995,
7629,94.6,58.239999999999995,
7632,95.9,65.51,
7635,93.34,65.07000000000001,
7638,98.69,72.14,
7641,94.06,60.61,
7644,94.84,66.42,
7647,97.49,72.03,
7650,92.04,53.64000000000001,
7653,93.63,59.419999999999995,
7656,88.81,56.03,
7659,71.01,29.330000000000005,
7662,95.51,55.620000000000005,
7665,84.32,50.199999999999996,
7668,90.13,55.669999999999995,
7671,98.2,70.0,
7674,90.5,55.23,
7677,92.22,53.17,
7680,95.82,67.28,
7683,98.79,70.47,
7686,89.53999999999999,50.54999999999999,
7689,87.63,47.19,
7692,92.82,59.959999999999994,
7695,87.41,58.0,
7698,86.23,37.67,
7701,97.49,72.39999999999999,
7704,93.9,54.71000000000001,
7707,97.83,70.78999999999999,
7710,97.65,67.03,
7713,96.91,63.209999999999994,
7716,98.63,70.94,
7719,94.7,55.980000000000004,
7722,98.23,71.53,
7725,98.4,72.57000000000001,
7728,68.23,17.360000000000007,
7731,97.04,66.94,
7734,98.45,69.76,
7737,91.31,63.09,
7740,97.31,71.41,
7743,98.68,73.49000000000001,
7746,97.77,64.3,
7749,98.0,63.94,
7752,97.72,69.09,
7755,92.53,56.27,
7758,97.49,71.16999999999999,
7761,83.28,30.840000000000003,
7764,93.54,63.93000000000001,
7767,91.43,53.440000000000005,
7770,95.82,53.29999999999999,
7773,98.82,71.55,
7776,93.36,55.05,
7779,97.88,71.00999999999999,
7782,89.42,51.34,
7785,95.63,65.39999999999999,
7788,93.27,53.879999999999995,
7791,97.26,68.04,
7794,89.31,50.400000000000006,
7797,89.83,52.9,
7800,87.53999999999999,43.56999999999999,
7803,97.59,69.72,
7806,96.16,63.589999999999996,
7809,96.17,64.31,
7812,98.05,72.19,
7815,92.04,54.720000000000006,
7818,98.21,71.02,
7821,93.88,56.53999999999999,
7824,97.94,70.02,
7827,89.84,47.14,
7830,77.99,17.14999999999999,
7833,95.44,66.1,
7836,93.5,59.71,
7839,94.8,62.9,
7842,98.58,73.62,
7845,91.23,53.790000000000006,
7848,97.72,71.44,
7851,98.29,72.65,
7854,93.72,55.28,
7857,97.78,69.54,
7860,89.27,46.519999999999996,
7863,84.94,33.69,
7866,78.91,40.699999999999996,
7869,98.48,72.88,
7872,91.09,52.080000000000005,
7875,96.33,63.58,
7878,91.51,56.46000000000001,
7881,93.77,60.489999999999995,
7884,97.64,67.59,
7887,92.38,54.209999999999994,
7890,98.5,70.88,
7893,88.71000000000001,52.220000000000006,
7896,94.75,61.68,
7899,90.46000000000001,53.09000000000001,
7902,84.89,39.11,
7905,82.65,36.93000000000001,
7908,94.75,64.9,
7911,96.33,63.449999999999996,
7914,96.46,73.19999999999999,
7917,94.18,60.050000000000004,
7920,95.66,69.33,
7923,98.34,72.43,
7926,98.57,74.75999999999999,
7929,97.49,67.07,
7932,90.46000000000001,50.92000000000001,
7935,89.02,33.16,
7938,97.95,71.80000000000001,
7941,98.18,68.58000000000001,
7944,93.56,62.790000000000006,
7947,89.69,55.64,
7950,92.37,60.27,
7953,93.45,62.050000000000004,
7956,89.12,50.260000000000005,
7959,97.94,70.27,
7962,92.99,55.099999999999994,
7965,95.59,63.99,
7968,89.05,35.05,
7971,89.05,44.919999999999995,
7974,95.28,64.35,
7977,95.07,62.459999999999994,
7980,88.9,53.32000000000001,
7983,95.1,53.239999999999995,
7986,98.76,73.07000000000001,
7989,91.58,58.79,
7992,97.19,65.46,
7995,91.81,57.900000000000006,
7998,97.86,66.27,
8001,88.13,42.089999999999996,
8004,95.73,66.7,
8007,90.67,39.65,
8010,90.66,52.309999999999995,
8013,98.4,72.28,
8016,94.14,56.410000000000004,
8019,97.66,71.87,
8022,94.93,65.4,
8025,94.22,62.57,
8028,92.01,55.84,
8031,98.12,71.42,
8034,98.11,64.49000000000001,
8037,88.87,42.690000000000005,
8040,87.64,39.78,
8043,97.26,70.4,
8046,97.78,64.16,
8049,94.51,63.02000000000001,
8052,97.89,70.21000000000001,
8055,89.83,50.97,
8058,97.54,71.05000000000001,
8061,96.46,66.41999999999999,
8064,91.99,58.69,
8067,88.52,53.559999999999995,
8070,95.55,65.92999999999999,
8073,90.27,34.49999999999999,
8076,92.67,60.47,
8079,90.68,62.25000000000001,
8082,99.2,75.67,
8085,98.36,71.15,
8088,89.89,54.71,
8091,97.8,64.75,
8094,88.61,53.32,
8097,95.46,67.69,
8100,91.53,53.29,
8103,91.28999999999999,55.03999999999999,
8106,92.61,55.07,
8109,98.04,72.11000000000001,
8112,77.86,17.950000000000003,
8115,95.87,67.96000000000001,
8118,94.3,60.76,
8121,96.16,69.5,
8124,93.59,59.59,
8127,95.98,65.61,
8130,97.42,69.55,
8133,93.16,53.38999999999999,
8136,97.88,72.21,
8139,96.45,70.31,
8142,84.58,41.839999999999996,
8145,81.65,20.10000000000001,
8148,98.86,76.4,
8151,98.41,74.56,
8154,95.39,63.21,
8157,96.75,70.38,
8160,97.15,71.81,
8163,93.46,55.029999999999994,
8166,97.54,63.25000000000001,
8169,90.51,60.11000000000001,
8172,96.92,67.99000000000001,
8175,87.02,37.05,
8178,84.48,31.080000000000005,
8181,92.83,55.87,
8184,89.33,51.41,
8187,97.97,69.24,
8190,90.78999999999999,54.40999999999999,
8193,97.57,71.24,
8196,91.19,54.48,
8199,97.23,66.45,
8202,95.91,59.79,
8205,94.41,60.69,
8208,95.11,62.39,
8211,91.37,52.78,
8214,93.44,59.18,
8217,88.47,42.5,
8220,95.36,69.41,
8223,93.92,61.35,
8226,96.06,68.02000000000001,
8229,97.65,68.95,
8232,98.23,72.29,
8235,97.43,66.56,
8238,94.86,61.41,
8241,97.55,69.19999999999999,
8244,85.05,36.62,
8247,87.58,42.66,
8250,97.6,69.53,
8253,92.14,61.730000000000004,
8256,97.55,71.31,
8259,93.72,55.76,
8262,96.93,69.95,
8265,97.44,70.6,
8268,94.06,55.53,
8271,97.38,71.33,
8274,98.29,72.19,
8277,90.18,52.00000000000001,
8280,77.28,21.200000000000003,
8283,96.77,74.97999999999999,
8286,96.61,56.46,
8289,96.85,62.49999999999999,
8292,87.63,52.599999999999994,
8295,93.89,61.89,
8298,98.69,76.24,
8301,94.92,56.47,
8304,86.45,49.34,
8307,97.42,69.9,
8310,98.33,69.4,
8313,82.47,38.23,
8316,94.14,59.27,
8319,94.99,57.959999999999994,
8322,94.36,61.79,
8325,97.82,69.66999999999999,
8328,96.09,61.49,
8331,94.53,68.25,
8334,97.82,70.16,
8337,91.81,55.31,
8340,96.51,67.42,
8343,98.63,73.74,
8346,91.03999999999999,50.53999999999999,
8349,78.27,20.029999999999994,
8352,98.35,70.6,
8355,91.3,58.93,
8358,90.77,52.33,
8361,97.94,69.15,
8364,98.4,72.65,
8367,96.0,55.19,
8370,97.95,72.35,
8373,95.66,63.599999999999994,
8376,94.75,64.02,
8379,95.83,66.03999999999999,
8382,82.99,41.55,
8385,92.53,56.44,
8388,95.31,57.7,
8391,97.8,67.5,
8394,93.95,56.620000000000005,
8397,94.06,56.11,
8400,97.82,67.38999999999999,
8403,94.52,59.589999999999996,
8406,96.96,69.50999999999999,
8409,95.07,53.24999999999999,
8412,91.06,60.67,
8415,97.87,70.46000000000001,
8418,92.52,54.849999999999994,
8421,85.75,37.4,
8424,94.16,56.9,
8427,91.16,58.72,
8430,93.45,55.160000000000004,
8433,96.97,70.13,
8436,98.57,73.35999999999999,
8439,92.76,56.080000000000005,
8442,97.37,62.27,
8445,94.75,63.34,
8448,98.3,71.53999999999999,
8451,90.07,47.71999999999999,
8454,80.44,41.32,
8457,95.81,69.2,
8460,97.61,72.24,
8463,93.69,54.9,
8466,96.85,68.52,
8469,98.34,72.49000000000001,
8472,91.39,55.97,
8475,96.3,68.32,
8478,98.52,70.75,
8481,94.3,57.87,
8484,94.57,65.96,
8487,79.75,20.42,
8490,98.63,74.86999999999999,
8493,93.65,55.35000000000001,
8496,94.54,58.300000000000004,
8499,87.57,52.029999999999994,
8502,90.72,53.67,
8505,89.86,57.13,
8508,97.61,68.87,
8511,96.63,65.24,
8514,91.78999999999999,58.709999999999994,
8517,97.7,66.36,
8520,89.15,44.43000000000001,
8523,94.27,58.11,
8526,91.02,49.54,
8529,90.63,54.12,
8532,96.7,71.30000000000001,
8535,98.52,74.55,
8538,89.0,54.58,
8541,97.31,70.71000000000001,
8544,97.94,70.38,
8547,91.65,56.980000000000004,
8550,96.53,69.65,
8553,93.77,62.209999999999994,
8556,90.99,49.599999999999994,
8559,87.47,33.73,
8562,94.97,56.4,
8565,98.74,72.03,
8568,91.26,57.38,
8571,97.54,69.65,
8574,89.05,60.06999999999999,
8577,94.8,64.84,
8580,97.83,70.0,
8583,94.47,53.82,
8586,97.71,63.89999999999999,
8589,85.94,52.32,
8592,81.92,32.910000000000004,
8595,91.38,54.559999999999995,
8598,96.26,65.57000000000001,
8601,87.22,45.05,
8604,79.97,43.01,
8607,72.03,36.47,
8610,26.189999999999998,16.799999999999997,
8613,7.1200000000000045,4.820000000000005,
