seconds,utilization (KB),
5364,4963880,
5367,5351852,
5370,5357528,
5373,5357760,
5376,5356656,
5379,5359252,
5382,5359940,
5385,5358876,
5388,5359772,
5391,4599232,
5394,5302816,
5397,5357540,
5400,5360724,
5403,4947204,
5406,5356792,
5409,5358192,
5412,5223300,
5415,5360012,
5418,5358860,
5421,5359404,
5424,5359308,
5427,5360616,
5430,5362696,
5433,5361700,
5436,5362012,
5439,5145280,
5442,5361720,
5445,5362428,
5448,5361976,
5451,5362688,
5454,5361336,
5457,4621792,
5460,5271200,
5463,5360516,
5466,5357396,
5469,5357040,
5472,5356156,
5475,5356952,
5478,5357516,
5481,5358840,
5484,5358908,
5487,5028556,
5490,5193992,
5493,5173696,
5496,5361376,
5499,5358280,
5502,5357844,
5505,4903332,
5508,5359404,
5511,5360340,
5514,5361412,
5517,5364096,
5520,5366588,
5523,5369484,
5526,5366304,
5529,5367552,
5532,5366748,
5535,5366964,
5538,5366308,
5541,5365760,
5544,5293828,
5547,5364268,
5550,4622616,
5553,4581060,
5556,5359832,
5559,5359980,
5562,5361052,
5565,5325608,
5568,5360196,
5571,5360052,
5574,5359812,
5577,5359900,
5580,5359476,
5583,5362628,
5586,5361420,
5589,5360032,
5592,5361824,
5595,5361512,
5598,5361508,
5601,5362568,
5604,5361620,
5607,5363104,
5610,5362104,
5613,5365072,
5616,5363880,
5619,5361724,
5622,5362788,
5625,4674116,
5628,5291524,
5631,5363432,
5634,5364888,
5637,5362152,
5640,5361872,
5643,4439936,
5646,5110396,
5649,5363320,
5652,5362424,
5655,4897584,
5658,5360724,
5661,5361256,
5664,5359744,
5667,5253972,
5670,5362000,
5673,5368636,
5676,5369116,
5679,5367024,
5682,5366836,
5685,5368356,
5688,4248440,
5691,5031048,
5694,5366744,
5697,5364044,
5700,5205660,
5703,5362996,
5706,5363004,
5709,4997952,
5712,5362172,
5715,5361228,
5718,5362260,
5721,5255180,
5724,5363740,
5727,5367676,
5730,5367000,
5733,5367728,
5736,5366984,
5739,5366364,
5742,5366384,
5745,4947900,
5748,5017504,
5751,5360256,
5754,5361592,
5757,5362076,
5760,5360552,
5763,5360144,
5766,5362368,
5769,5361140,
5772,5359120,
5775,4689424,
5778,5356496,
5781,5359416,
5784,5361636,
5787,5358920,
5790,5358116,
5793,5360620,
5796,5283664,
5799,5360432,
5802,5361976,
5805,5364832,
5808,5360288,
5811,5366248,
5814,5366960,
5817,5364372,
5820,5363896,
5823,5363860,
5826,5366976,
5829,5368648,
5832,5367124,
5835,5367572,
5838,4827136,
5841,5219384,
5844,5011596,
5847,5365368,
5850,5366268,
5853,5363400,
5856,5202492,
5859,5365136,
5862,5362196,
5865,5135372,
5868,5365160,
5871,5366512,
5874,5367536,
5877,5366404,
5880,5365316,
5883,5366052,
5886,5367892,
5889,5366928,
5892,5366128,
5895,4631420,
5898,4266060,
5901,4975172,
5904,5363160,
5907,5363276,
5910,5363132,
5913,5361180,
5916,5047760,
5919,5366648,
5922,5366228,
5925,5366284,
5928,5366176,
5931,4602516,
5934,5273340,
5937,5365024,
5940,5365632,
5943,5167172,
5946,5365436,
5949,5364608,
5952,5363696,
5955,5363012,
5958,5363356,
5961,5365788,
5964,5369964,
5967,5368168,
5970,5370180,
5973,5368532,
5976,5369488,
5979,4711804,
5982,5027316,
5985,5045400,
5988,5365124,
5991,5366040,
5994,5366312,
5997,5362620,
6000,5365136,
6003,4641928,
6006,5363544,
6009,5364100,
6012,5362860,
6015,5007168,
6018,5365396,
6021,5364212,
6024,5364440,
6027,5135184,
6030,5362076,
6033,5363444,
6036,5364228,
6039,5260440,
6042,5367832,
6045,5371076,
6048,5369380,
6051,5370072,
6054,5367492,
6057,5369600,
6060,5366932,
6063,5367644,
6066,4401196,
6069,4308056,
6072,5178084,
6075,5366496,
6078,5366784,
6081,5340856,
6084,5366084,
6087,5367968,
6090,5366220,
6093,5354292,
6096,4321152,
6099,5223072,
6102,5365720,
6105,5364596,
6108,5367004,
6111,5364848,
6114,5366580,
6117,5365488,
6120,5049644,
6123,5368640,
6126,5370652,
6129,5374096,
6132,5372636,
6135,5370836,
6138,5372324,
6141,5372216,
6144,5372024,
6147,5372668,
6150,5372604,
6153,5371588,
6156,5372200,
6159,5369080,
6162,5368732,
6165,5371340,
6168,5371072,
6171,5371644,
6174,5370848,
6177,5371360,
6180,5371204,
6183,5371004,
6186,5371320,
6189,5372956,
6192,5375756,
6195,5374844,
6198,5374496,
6201,5376104,
6204,5375856,
6207,5374244,
6210,5376532,
6213,5375248,
6216,5375132,
6219,5376624,
6222,5377636,
6225,5378352,
6228,5378188,
6231,4450752,
6234,5177492,
6237,4958432,
6240,5376120,
6243,5376456,
6246,5375336,
6249,5377028,
6252,5373532,
6255,5251924,
6258,5373616,
6261,5086668,
6264,5374320,
6267,5379856,
6270,5379908,
6273,5379320,
6276,5376856,
6279,5377732,
6282,5378612,
6285,5377164,
6288,4678956,
6291,4570084,
6294,5352120,
6297,5373344,
6300,5374916,
6303,5374264,
6306,5374472,
6309,5373912,
6312,4407676,
6315,5037876,
6318,5373840,
6321,5374916,
6324,4785056,
6327,5374060,
6330,5374676,
6333,5373136,
6336,5000084,
6339,5375364,
6342,5373644,
6345,5375620,
6348,5379512,
6351,5380420,
6354,5381968,
6357,5380340,
6360,5377932,
6363,5378232,
6366,5377664,
6369,5377868,
6372,5376612,
6375,5378252,
6378,5321324,
6381,5380600,
6384,5381204,
6387,5381340,
6390,5380320,
6393,5379980,
6396,5378772,
6399,5380132,
6402,5378816,
6405,5382152,
6408,5381160,
6411,5360824,
6414,5381372,
6417,5329088,
6420,4795120,
6423,5379948,
6426,5380256,
6429,5378680,
6432,5377708,
6435,4458268,
6438,5327988,
6441,5378900,
6444,5378252,
6447,5377992,
6450,5376816,
6453,5376736,
6456,5376432,
6459,5379284,
6462,5377780,
6465,5171208,
6468,5380180,
6471,5382372,
6474,5383264,
6477,5381272,
6480,5381736,
6483,5381668,
6486,4685028,
6489,5335996,
6492,5033072,
6495,5381024,
6498,5380232,
6501,5378744,
6504,5377500,
6507,5378240,
6510,5378988,
6513,4785880,
6516,5375908,
6519,5078184,
6522,5373436,
6525,5377108,
6528,5373620,
6531,5182820,
6534,5372332,
6537,5373768,
6540,5374676,
6543,5374580,
6546,5255060,
6549,5378220,
6552,5377700,
6555,5378288,
6558,5378176,
6561,5375796,
6564,5377460,
6567,5376352,
6570,5376788,
6573,5376380,
6576,5375652,
6579,5376720,
6582,5375816,
6585,5375160,
6588,5377264,
6591,5375596,
6594,5081136,
6597,5160376,
6600,5375124,
6603,5373136,
6606,5374852,
6609,5325144,
6612,5374668,
6615,5258988,
6618,5374060,
6621,5372016,
6624,5372080,
6627,5377264,
6630,5376108,
6633,5375368,
6636,5375652,
6639,5374320,
6642,5375800,
6645,5242776,
6648,5380968,
6651,5379332,
6654,5379432,
6657,5379448,
6660,5378752,
6663,5378988,
6666,5377128,
6669,4666964,
6672,5314424,
6675,5378752,
6678,5378520,
6681,5376256,
6684,4458616,
6687,5178520,
6690,5376416,
6693,5377124,
6696,5375244,
6699,5074040,
6702,3558188,
